id,title,is_paid,num_subscribers,avg_rating,num_reviews,num_published_lectures,num_published_practice_tests,created,discount_price_amount,price_detail_amount,published_time_year,published_time_month,category
1195820,Python 9000: Review Concepts (K1 thru K10),True,3985,4.2,45,11,0,2017-04,455.0,1280.0,2017,5,['python']
1319590,Beginners Guide to Test Driven Development,True,237,2.9,27,27,0,2017-08,455.0,2560.0,2017,8,[]
2374702,Active Listening: A Practical Guide to Be an Active Listener,True,1555,4.15,267,51,0,2019-05,455.0,8640.0,2019,5,[]
2547537,Learn the Newest and EASIEST React Native Stack,True,627,3.88889,103,36,0,2019-09,455.0,6080.0,2019,10,['react']
1591480,"Sophos UTM Mastery Part ""1/4""",True,264,2.8,51,20,0,2018-03,455.0,3200.0,2018,4,[]
430822,Selenium WebDriver The Easy Way With Java!,True,3925,4.5,73,34,0,2015-02,455.0,1280.0,2015,9,[]
875206,OCA Java SE 7 Programmer (OCAJP) Exam 1ZO-803 Part 2 of 3,True,84,4.55,24,34,0,2016-06,455.0,1280.0,2016,6,['java']
3016852,Advanced Cyber Security Malware Hacking Course,True,15885,3.3896599999999997,145,5,0,2020-04,455.0,8640.0,2020,6,['malware']
873580,Make a Multiplayer Shooter in Unity,True,7007,4.55,471,39,0,2016-06,455.0,1600.0,2016,8,['unity']
1147634,20 steps to develop a successful entrepreneurial mindset,True,3034,4.35,16,24,0,2017-03,455.0,7680.0,2017,6,[]
1076424,The Complete Guide to the Best 200 WordPress Plugins,True,1993,4.8,61,194,0,2017-01,455.0,6400.0,2017,2,['wordpress']
2569596,Figma for Flutter : Better design your app,True,41,3.4285699999999997,8,14,0,2019-09,455.0,1920.0,2019,9,[]
1559720,Micrium uC/OS-III RTOS Programming From Ground Up™ on ARM,True,606,3.7,69,96,0,2018-02,455.0,6080.0,2018,6,[]
440862,Negotiate Down Medical Bills in 15 Easy Steps,True,1879,4.65,16,23,0,2015-03,455.0,4800.0,2015,4,[]
2436734,CompTIA A+ Certification (220-901) Practice Tests,True,36,4.0,8,0,5,2019-06,455.0,1280.0,2019,7,[]
1237402,HP-UFT 12.0 Automation,True,17978,4.30435,1715,55,0,2017-06,455.0,3200.0,2017,8,['automation']
2399724,MTA 98-382 Introduction to Programming Using JavaScript,True,60,3.75,14,0,4,2019-06,455.0,1280.0,2019,6,['javascript']
1356106,Complete Butterfly Stock Options Strategy Certification,True,5216,3.1,16,20,1,2017-09,455.0,1280.0,2017,9,[]
2267008,Linux  Bash Scripting,True,2994,4.1,34,12,0,2019-03,455.0,1280.0,2019,3,"['linux', 'bash']"
498790,Complete Tutorial on Becoming an Online Betting Affiliate,True,780,3.4,36,21,0,2015-05,455.0,1280.0,2015,6,[]
26589,Professional Technical Writing: Advance Your Writing Skills,True,4321,4.4875,559,108,0,2012-10,0.0,12800.0,2013,5,[]
1549732,Basic work skills for Linux OS,True,6,3.33333,3,5,0,2018-02,455.0,1280.0,2018,2,"['basic', 'linux']"
1302712,Reading Financial Statements like a Pro,True,39,3.21429,7,9,0,2017-07,455.0,3200.0,2017,8,[]
350068,The Joy of Bootstrap-- Build awesome web pages the easy way ,True,2630,4.55,26,24,0,2014-11,455.0,1280.0,2014,11,[]
2510174,Build Courier Tracking System in PHP OOP -- 2019,True,184,3.7,13,85,0,2019-08,455.0,3200.0,2019,8,['php']
1711776,Fundamentals of NetBeans,True,538,4.3,17,17,0,2018-05,455.0,1280.0,2018,5,[]
802820,Project Management: Best Practices From 13 Years Consulting,True,1726,4.35,179,91,0,2016-03,455.0,8640.0,2016,5,[]
48729,RapidAction Podcasting - Start a Successful Podcast In Days,True,181,3.75,4,63,0,2013-04,455.0,3200.0,2013,4,[]
959800,Electronic Banking in SAP,True,105,3.55,35,8,0,2016-09,455.0,1920.0,2016,9,['sap']
2951868,156-915.80 : CCSE Update Exam Preparation 2020,True,9,4.16667,3,0,3,2020-04,455.0,1600.0,2020,4,[]
2744412,SAP CTA - System Admin. (SAP HANA) with SAP NetWeaver 7.5,True,7,2.41667,6,0,2,2020-01,455.0,1280.0,2020,1,['sap']
1979984,Vermögensaufbau und Passives Einkommen mit Aktien,True,159,4.1,12,28,0,2018-10,455.0,5120.0,2018,10,[]
92448,Computer Basics for the Simple Beginner,True,1935,4.36017,668,100,0,2013-09,455.0,1280.0,2014,11,[]
1161294,Introduction to Business Management,True,1902,3.8,35,40,0,2017-03,455.0,6720.0,2017,6,[]
1566030,Certification in Point & Figure Chart & P&F Chart Patterns,True,8281,4.25,42,25,0,2018-02,455.0,1280.0,2018,4,[]
1692350,Create Chatbot for Website with React and Node.js,True,2862,4.59091,400,108,0,2018-05,455.0,8640.0,2018,11,"['react', 'node.js']"
1627740,Quality Management,True,137,4.55,41,105,1,2018-04,455.0,8640.0,2018,4,[]
1651284,Automation Testing using Selenium - Beginner to Designer,True,14329,4.2134800000000014,821,427,0,2018-04,455.0,8640.0,2018,9,['automation']
2568800,ABC of Cisco  SDWAN Part 3 : Security|Direct Internet Access,True,219,4.0,10,41,0,2019-09,455.0,3200.0,2019,9,"['abc', 'cisco']"
1502400,From Ordinary to Extraordinary  Leadership: An Overview,True,25,4.875,8,10,0,2018-01,455.0,1920.0,2018,3,[]
2228354,Master Collection Classes in C# Using Visual Studio,True,236,4.65,23,64,0,2019-02,455.0,5120.0,2019,7,['c#']
1512452,Interviewing: Professional Journalism Techniques,True,138,3.15,31,7,0,2018-01,455.0,5120.0,2018,1,[]
519554,Teach Your Kids to Code: Learn Python Programming at Any Age,True,21650,4.52348,5696,112,0,2015-06,455.0,1920.0,2015,7,['python']
2634748,"The 16-hour SPSS Pro: Analysis, Interpretation, and Write-Up",True,1196,4.56122,125,66,0,2019-11,455.0,8640.0,2019,12,['spss']
2654268,Activities and Tools Used for Business (IIBA - ECBA),True,5926,4.34211,23,37,0,2019-11,455.0,6400.0,2019,11,[]
808740,Host A Blazing Fast Static Website On Amazon AWS,True,88,4.2,15,12,0,2016-03,455.0,1280.0,2016,4,[]
2269430,On-premise Kubernetes clusters with RKE and vSphere (ESXI),True,111,3.6,32,18,0,2019-03,455.0,2240.0,2019,3,['kubernetes']
1621240,WordPress RockStar - Top Must-Have Additions for WP Success,True,1764,3.8,5,37,0,2018-03,455.0,5440.0,2020,2,['wordpress']
2453562,Working From Home: Tips and Tricks to Keep You In The Black,True,2039,3.85,10,58,0,2019-07,455.0,1600.0,2019,7,[]
1675738,An Introduction to the Controller Area Network (CAN) Bus,True,2528,4.31679,882,29,0,2018-05,455.0,2240.0,2018,5,[]
2272466,Prep to Pass  Professional in Human Resources (PHR)® Exam,True,47,4.33333,9,17,1,2019-03,2400.0,8640.0,2020,6,[]
2066449,Apache Hive Interview Question and Answer (100+ FAQ),True,171,3.25,23,109,0,2018-12,468.0,1280.0,2019,1,[]
68432,Variation Identification and Submission,True,99,4.25,8,20,0,2013-07,0.0,6720.0,2013,8,[]
2634378,"Investor Metrics: Growth KPIs, ROI & Management for success",True,22,4.375,4,29,0,2019-10,455.0,3200.0,2019,11,[]
1954554,CIA Part 2: Certification Exam Practice Test,True,56,3.375,4,0,5,2018-10,455.0,6400.0,2018,10,[]
3016332,Network and Operating System Ethical Hacking Course,True,16031,3.12383,215,7,0,2020-04,455.0,8640.0,2020,6,[]
483692,Be Approachable & Coach as a Manager,True,2669,4.304880000000002,782,25,0,2015-04,455.0,1280.0,2015,4,[]
2264502,IOTA - Develop/integrate an App using IOTA transactions,True,41,3.55,12,5,0,2019-03,455.0,1920.0,2019,3,[]
544556,Stock Trading: Insider Tips For Determining Market Direction,True,145,3.5625,8,11,0,2015-07,455.0,6080.0,2015,7,[]
1336656,JavaScript Bootcamp - Build Real World Applications,True,13599,4.46721,904,120,0,2017-08,455.0,1280.0,2018,2,['javascript']
497696,How To Create Custom Double Opt In Campaigns In Infusionsoft,True,57,4.2,5,14,0,2015-05,455.0,3200.0,2015,5,[]
2265298,Reverse Engineering with Radare 2,True,828,4.44,113,16,0,2019-03,455.0,6400.0,2019,3,[]
1834306,"CCNA Cyber Ops Tools: Sec Onion, Wireshark, and Kali Linux",True,382,4.83333,51,45,1,2018-08,455.0,3840.0,2019,8,['linux']
334654,Corporate Social Responsibility (CSR) - An Introduction,True,185,3.5714300000000003,67,16,0,2014-11,455.0,3200.0,2014,11,[]
334330,Make your speech more impactful,True,1445,3.85,35,26,0,2014-11,455.0,1280.0,2016,2,[]
916320,Full introduction to Drupal 8 theming in easy steps,True,1938,4.0862099999999995,375,57,0,2016-07,455.0,3200.0,2016,8,['drupal']
1818978,Business Development Mastery: Accelerate Business Growth,True,4333,3.55,74,12,0,2018-07,455.0,7360.0,2018,7,[]
1917582,Learn Advanced Python Programming,True,6109,3.95833,440,141,0,2018-09,455.0,8640.0,2018,9,['python']
3230065,CIA Part1 Practice Test (2020 Syllabus).,True,17,4.0,3,0,6,2020-06,455.0,6400.0,2020,6,[]
1085054,Cisco Advanced Switching Master Class - CCNP Enterprise,True,183,4.45,33,26,0,2017-01,455.0,8640.0,2018,5,['cisco']
319656,Beginners Guide to Learning Programming,True,480,4.0,72,44,0,2014-10,455.0,3200.0,2014,10,[]
640026,Customer | How to Build a Customer Service Strategy,True,2585,4.33634,1015,10,0,2015-10,455.0,1920.0,2015,10,[]
1720672,Learn Advanced Modern C++!,True,432,4.40909,43,109,0,2018-05,455.0,1920.0,2019,9,[]
3164674,Derivativos Expert - Tudo o que você precisa saber,True,448,4.62245,50,51,0,2020-05,455.0,8640.0,2020,5,[]
495392,Sales Funnel PRO: Your Step-by-Step Guide to Success,True,9093,3.8928599999999998,89,10,0,2015-05,455.0,8640.0,2015,5,[]
2549239,Heart Attack and Diabetes Prediction Project in Apache Spark,True,74,3.55,15,19,0,2019-09,455.0,1280.0,2019,9,['spark']
3138580,PLC - Python Automated Testing and OPC UA,True,45,4.0,5,20,0,2020-05,455.0,5760.0,2020,9,['python']
3409940,Crash Course: the Essentials to Successful Blockchain dApps,True,3607,5.0,15,12,0,2020-08,455.0,4480.0,2020,8,['blockchain']
1721218,"Mastering AWS Glue, QuickSight, Athena & Redshift Spectrum",True,5925,4.13971,1110,193,0,2018-05,455.0,6400.0,2018,7,[]
676650,Corso introduttivo al trading profittevole,True,145,3.5,13,9,0,2015-11,0.0,1280.0,2015,11,[]
2252492,"Building applications with Stenciljs, Ionic and Firebase",True,88,4.2,10,25,0,2019-03,455.0,1280.0,2019,3,"['ionic', 'firebase']"
2869818,Become a Salesforce reporting superstar,True,40,4.0,4,31,1,2020-03,455.0,3840.0,2020,5,[]
1768916,Master Data Recognition & Prediction in Python & TensorFlow,True,385,4.1,16,154,0,2018-06,455.0,8640.0,2018,7,"['python', 'tensorflow']"
2080118,Build Microservices with .NET Core 3.x & Amazon Web Services,True,3135,4.40625,570,61,0,2018-12,455.0,8640.0,2019,1,['.net']
2946830,Car Flip Hero: The Simple How to on Flipping any Car,True,35,4.25,11,18,0,2020-04,455.0,1600.0,2020,4,[]
65276,Social Prospecting Blueprint - B2B Social Selling System,True,650,3.4,22,40,0,2013-07,455.0,1280.0,2014,6,[]
3329962,Introduction to Cloud Computing on Amazon AWS for Beginners,True,48984,4.59682,1056,92,0,2020-07,455.0,1600.0,2020,7,[]
415074,The Complete Wireshark Course: Go from Beginner to Advanced!,True,89015,4.2572800000000015,3035,41,0,2015-02,455.0,8640.0,2015,2,"['wireshark', 'go']"
666200,Coding Interview Bootcamp,True,581,3.75,36,48,0,2015-11,455.0,1280.0,2016,3,[]
1900608,Netapp ONTAP 9 Troubleshooting,True,1215,4.5,131,14,0,2018-09,455.0,5120.0,2018,9,[]
1079040,Leaps Options Trading System - Diagonal Leaps Options Spread,True,1269,4.35,50,16,0,2017-01,455.0,8640.0,2017,1,[]
1565650,SCRUM Immersion,True,50,4.4,14,68,0,2018-02,455.0,8640.0,2018,2,[]
3053900,Key Account Management - KAM,True,15,3.9,5,42,0,2020-04,455.0,8640.0,2020,5,[]
1354088,Microsoft PowerApps & Flow: Build Business Apps Without Code,True,12761,4.0412099999999995,1649,42,0,2017-09,481.0,8960.0,2018,2,[]
1294188,Apache Kafka Series - Kafka Streams for Data Processing,True,21961,4.56076,2713,76,0,2017-07,455.0,8320.0,2017,8,['processing']
1511722,Learn Hacking using Raspberry Pi From Scratch,True,2330,4.58974,286,93,0,2018-01,455.0,8640.0,2018,6,[]
762074,Learn GREP and SED on Linux for Beginners,True,2288,3.6,80,14,0,2016-02,455.0,2240.0,2016,2,"['sed', 'linux']"
2878620,"Coronavirus, Work From Home & Legal Issues",True,6,3.625,4,28,0,2020-03,455.0,1280.0,2020,3,[]
1286394,Office 365-Powershell for the Email Administrator,True,554,4.3,63,16,0,2017-07,455.0,6400.0,2017,8,[]
1419922,Build Two Websites With HTML and CSS,True,1212,4.1,31,26,0,2017-11,455.0,8640.0,2017,11,"['html', 'css']"
2036606,C++ Projects (Build 6 RealTime Apps Step by Step with Code),True,45,3.4375,8,37,0,2018-11,455.0,1280.0,2019,4,['c++']
2149954,Hands-On RxJS for Web Development,True,139,3.9,17,35,0,2019-01,455.0,8000.0,2019,1,[]
1651860,शेअर मार्केट ट्रेनिंग - मराठी मध्ये,True,2,0.0,0,7,0,2018-04,0.0,7040.0,2019,1,[]
785388,Scaling Docker on AWS,True,7468,4.65,897,63,0,2016-03,455.0,1600.0,2016,3,['docker']
1041084,Every Canadian's Guide to Financial Prosperity,True,33,4.3,5,19,0,2016-12,455.0,1600.0,2017,2,[]
3431608,Crash Course HTML5 Template and Bootstrap 4 Bootcamp,True,10301,3.8695699999999995,23,33,0,2020-08,455.0,8640.0,2020,8,"['html5', 'bootstrap']"
607104,Organizational Behaviour,True,812,4.25,108,52,0,2015-09,455.0,1280.0,2015,9,[]
511942,Master EmberJS : Learn Ember JS From Scratch,True,939,3.55,103,103,0,2015-05,455.0,7680.0,2015,7,[]
1400808,Presentation Skills: Communications Skills & Public Speaking,True,6147,3.4,84,28,0,2017-10,455.0,8640.0,2017,10,[]
1478720,SUSE: Linux Administration Step-by-Step to Boost your Career,True,182,2.5,46,23,0,2017-12,455.0,7680.0,2018,1,['linux']
1956544,CAMS Certification Exam Test,True,425,3.75,83,0,6,2018-10,455.0,6400.0,2018,10,[]
2446026,Intelligent Investing with Financial Ratios,True,36,4.41667,6,11,0,2019-07,455.0,8640.0,2019,7,[]
1564910,Financial Accounting-Adjusting Entries & Financial Statement,True,20938,4.1625,191,108,0,2018-02,455.0,8640.0,2018,2,[]
739926,Build 20 SpriteKit Games for iPad and build 15 Websites!,True,1277,4.15,18,492,0,2016-01,455.0,8640.0,2016,1,['spritekit']
1944520,Machine Learning Masterclass: From Beginner to Advanced,True,1190,4.75,54,534,0,2018-10,474.0,8960.0,2018,10,[]
875396,Event Planning - Creating Sales for Your Business,True,569,3.55,16,11,0,2016-06,455.0,1280.0,2016,6,[]
2702080,sap abap alv report for beginners abap freshers,True,82,4.83333,6,13,0,2019-12,455.0,1920.0,2020,1,"['sap', 'abap']"
2944808,"Privacy by Design: Straight to the point (GDPR, CCPA, etc)",True,29,4.3,5,14,0,2020-04,455.0,8640.0,2020,4,[]
273100,Complete Project management crash course,True,816,3.55,33,18,0,2014-08,455.0,1280.0,2014,9,[]
88064,Learn Joomla 2.5 from scratch,True,1125,4.11111,9,30,0,2013-09,455.0,3200.0,2013,9,['joomla']
1877108,An Introduction to SUSE Linux,True,1939,4.15,46,20,0,2018-08,455.0,1280.0,2018,9,['linux']
1191386,iPhone 6 Screen Repair,True,103,4.65,23,7,0,2017-04,455.0,1600.0,2017,8,[]
2276681,REST API Automation with RestSharp & HTTP Client,True,450,4.47826,77,140,0,2019-03,455.0,3840.0,2019,11,"['api', 'automation', 'http']"
2409644,The ULTIMATE Technical Analysis Course,True,3,0.0,0,10,0,2019-06,0.0,1920.0,2019,6,[]
1739164,Cloud Computing and Virtualization: An Introduction,True,5347,3.8,54,11,0,2018-06,455.0,6400.0,2018,6,[]
2413120,Mockito and JUnit for beginners with a real world example,True,13,3.625,4,36,0,2019-06,455.0,1280.0,2019,7,[]
1432574,Dimensionality Reduction in R,True,31,4.0,13,5,0,2017-11,455.0,1280.0,2017,11,['r']
2386494,"Master's in GitKraken, SourceTree and BitBucket in 2020!",True,1534,3.75,11,28,0,2019-05,455.0,1280.0,2019,6,[]
2565780,Contabilidade Comercial e Financeira,True,83,4.4,14,23,0,2019-09,455.0,2560.0,2019,10,['e']
1918882,Zabbix Server: Installing and Configuring from Scratch,True,137,4.05,19,12,0,2018-09,455.0,8640.0,2018,10,[]
913866,Java Functional Programming,True,978,3.55,89,37,0,2016-07,455.0,2880.0,2016,9,['java']
1994944,"Debt Management, Credit Leverage, and Your Hustle",True,22,3.65,10,12,0,2018-10,455.0,1600.0,2018,11,[]
1941642,Oracle DB Tuning & Troubleshooting - Interpret an AWR Report,True,190,4.45,70,41,0,2018-10,0.0,3200.0,2018,10,[]
2282934,The Simplest Guide™to Project Management & PMP Certification,True,71,4.07143,7,82,0,2019-03,455.0,1280.0,2019,8,[]
2669708,WCAG 2.1 / 2.2 Simplified With Examples,True,203,4.33333,55,31,0,2019-11,455.0,1280.0,2019,11,[]
535562,How to Program Games: Tile Classics in JS for HTML5 Canvas,True,8384,4.56349,1736,150,0,2015-06,455.0,8640.0,2015,9,['html5']
3263714,Plan and Acquire Resources (PMI - PMP),True,6745,4.30952,21,31,0,2020-06,455.0,1600.0,2020,7,[]
3425162,Learn How To Build An Online Dictionary With Django,True,881,5.0,3,5,0,2020-08,455.0,1280.0,2020,9,['django']
1764278,Microsoft Dynamics 365 Sales Practice Tests (MB2-717),True,395,2.3,5,0,2,2018-06,0.0,2240.0,2018,6,[]
1882842,Practical Java : Spring Boot REST API with Elasticsearch,True,551,4.55,63,68,0,2018-08,455.0,8640.0,2018,11,"['java', 'api']"
701416,"Linear Regression, GLMs and GAMs with R",True,1730,4.4375,167,69,0,2015-12,455.0,4800.0,2016,1,['r']
3337942,AZ-900 MS Azure Fundamentals -100% Pass Guarantee question,True,9,3.8,5,0,3,2020-07,455.0,1280.0,2020,7,[]
1522962,70-698 : Installing and Configuring Windows 10 - Prac. Tests,True,604,3.8,93,0,3,2018-01,455.0,5440.0,2018,1,[]
34882,Creating an MP3 Player with HTML5,True,14570,4.65,199,14,0,2013-01,455.0,1280.0,2013,1,['html5']
468172,Complete Introduction to Microsoft Power BI [2020 Edition],True,26929,4.50915,6471,81,0,2015-04,455.0,6400.0,2015,11,[]
1616940,Create a Static Site With Hugo,True,606,4.2,34,16,0,2018-03,455.0,1280.0,2018,3,[]
2495650,Departamento pessoal-imposto de renda na folha de pagamento,True,36,4.16667,9,8,0,2019-08,455.0,1280.0,2019,8,[]
1452776,oracle performance tuning interview questions,True,46,2.27778,9,0,2,2017-11,455.0,1280.0,2017,11,[]
2357210,Lightning Web Component Development,True,6343,4.54651,1535,73,0,2019-05,455.0,1280.0,2019,6,[]
3358722,Persuasion Psychology & Influence | Close the Deal,True,31,5.0,17,18,0,2020-07,455.0,6400.0,2020,8,[]
2796384,Oracle 11g: PL/SQL(1Z0-144) Certification Practice Test,True,18,3.0,3,0,6,2020-02,455.0,8320.0,2020,2,[]
1413060,Bitcoin Advanced Level: Transactions,True,2636,4.697369999999999,495,16,0,2017-10,455.0,8640.0,2017,12,['bitcoin']
719002,Angular Crash Course for Busy Developers,True,62668,4.469869999999999,15490,137,0,2016-01,455.0,8640.0,2016,3,['angular']
888660,SystemVerilog Verification -4 : Writing Random TestBench,True,2044,4.15,147,25,0,2016-06,455.0,3200.0,2016,6,[]
367934,Building Your First Application with Go,True,282,3.4,16,40,0,2014-12,455.0,5440.0,2014,12,['go']
2461366,How To Use Xero Like A Professional,True,0,0.0,0,21,0,2019-07,0.0,12800.0,2019,8,[]
1692330,The Complete MATLAB Computer Programming Bootcamp,True,1997,4.45,94,41,0,2018-05,455.0,6400.0,2018,5,['matlab']
777776,Start A Solo Ad Business,True,111,4.25,34,41,0,2016-02,455.0,3200.0,2016,5,[]
607056,JavaScript Introduction to Object Oriented JavaScript,True,8009,3.7,80,23,0,2015-09,455.0,5760.0,2015,10,['javascript']
2970698,Impuestos para Mortales,True,10,4.08333,6,10,0,2020-04,0.0,2880.0,2020,4,[]
2689290,RHEL 8 / CentOs 8 Administration with Cockpit Web Console,True,6719,4.1,82,32,0,2019-12,455.0,1280.0,2020,2,['centos']
79154,Back to School Web Development and Programming Bundle,True,18321,4.7,169,779,0,2013-08,455.0,8640.0,2013,8,[]
2290699,Build your First Website for Total Beginners,True,3019,4.8,24,17,0,2019-03,455.0,2240.0,2019,4,[]
3393648,Windows 10 Troubleshooting For IT Support [Part I],True,20,5.0,3,30,0,2020-08,455.0,1920.0,2020,8,[]
1353546,Forex: Trend Trading Strategy for Large Moves in the Market,True,200,4.3,35,17,0,2017-09,455.0,8640.0,2017,10,[]
774382,Double Your Growth WIth Trigger Event Selling,True,1768,4.6,5,8,0,2016-02,455.0,1600.0,2016,4,[]
3250234,Learn Python Basics,True,14495,3.7115400000000003,313,23,0,2020-06,455.0,1280.0,2020,7,['python']
158128,Double your Chiropractic Practice in 60 Days,True,123,3.25,28,12,0,2014-02,455.0,2240.0,2014,2,[]
2060573,Discover your Business's Success Potential,True,2248,3.9285699999999997,7,20,0,2018-12,455.0,3200.0,2018,12,[]
1756948,The UK Landlord Bible - All Required Documents Included,True,339,4.08333,6,24,0,2018-06,455.0,1280.0,2018,7,[]
634524,Five Close-To-Reality Team Building Activities For Work,True,53,3.16667,3,33,0,2015-10,455.0,1280.0,2015,10,[]
66405,Project Risk Management - Building and Construction,True,169,3.3,24,32,0,2013-07,0.0,3520.0,2013,7,[]
1693818,Excel Progress Charts,True,6916,3.95,36,12,0,2018-05,455.0,7680.0,2018,8,['excel']
816356,Learn and Understand C++,True,118143,3.96739,3376,76,0,2016-04,455.0,8640.0,2016,4,['c++']
2974560,Google Cloud for Machine Learning 2020 Master Course,True,164,4.2,18,74,0,2020-04,455.0,8640.0,2020,5,[]
2207300,"Finanzas personales - Aprende a Comprar, Ahorrar e Invertir",True,94,4.25,22,34,0,2019-02,455.0,8320.0,2019,4,['e']
3436242,IT Security 101 - Protecting and Securing Computer Networks,True,11011,4.04651,46,15,0,2020-08,455.0,1280.0,2020,9,[]
2048189,Master Class : TCP/IP Mechanics from Scratch to Expert,True,1131,4.58889,132,94,0,2018-11,455.0,1280.0,2019,5,[]
1706940,PowerShell and SQL Server Best Practices in a  Word Document,True,42,3.5,3,6,0,2018-05,455.0,8640.0,2018,5,"['powershell', 'sql']"
2677714,MikroTik User Management Engineer with LABS,True,184,4.35,20,54,0,2019-11,455.0,1280.0,2019,11,[]
2963892,"Learn Data Science -Statistics,Machine Learning & NLP-Python",True,44,4.5,6,112,0,2020-04,455.0,1280.0,2020,4,[]
906396,ISTQB Foundation Level Certification Exam Preparation,True,341,3.15,56,170,0,2016-07,455.0,8640.0,2017,3,[]
829924,Scrivener | Compiling Your eBook for Export in Scrivener,True,1264,4.65,83,18,0,2016-04,455.0,1280.0,2016,4,[]
412400,Learn How to Extract Data From Websites with PHP,True,278,3.85,42,21,0,2015-02,455.0,3840.0,2015,3,['php']
1423634,Learn RabbitMQ: Asynchronous Messaging with Java and Spring,True,5171,4.05462,1152,33,0,2017-11,455.0,5760.0,2018,3,['java']
1555794,Fundamentals of Diamond Trading,True,10,4.375,4,78,0,2018-02,0.0,12800.0,2018,7,[]
2322586,AWS Certified Developer Associate Practice Exams,True,9876,4.61391,1513,0,5,2019-04,455.0,1920.0,2019,6,[]
2759016,Perfect Business Plan with WORKSHEETs,True,17123,3.5,112,30,0,2020-01,455.0,1280.0,2020,3,[]
524888,Off Grid Solar Power Systems Design 101 ,True,1590,3.95,120,18,0,2015-06,455.0,2560.0,2015,8,[]
2325844,ISTQB Foundation CTFL 2018 syllabus - Sample exams,True,55,3.0,3,0,3,2019-04,455.0,2560.0,2019,5,[]
503728,"How to Open a Hotel, Resort or Inn – Updated 2020",True,237,4.6,55,9,0,2015-05,455.0,3200.0,2015,5,[]
744698,iOS App Development For Complete & Utter Coding Beginners,True,2186,4.65,44,23,0,2016-01,455.0,1280.0,2016,1,[]
3234013,LOS 4 ELEMENTOS DEL IMPUESTO,True,22,4.875,4,5,0,2020-06,700.0,1280.0,2020,6,[]
2918030,Charts Sniper O1 : Options - In-depth essentials,True,79,4.85,13,21,0,2020-03,0.0,6400.0,2020,4,[]
2567118,Practice Exam | AWS Certified DevOps Engineer Professional,True,5963,4.3838,510,0,2,2019-09,455.0,2560.0,2019,10,['devops']
555382,70-461 Session 3: Querying Microsoft SQL Server (T-SQL),True,2960,4.43182,397,34,0,2015-07,455.0,3200.0,2015,7,['sql']
949414,Compstat Analytics,True,147,4.875,4,7,0,2016-09,455.0,4800.0,2016,10,[]
2203108,Hands-On Amazon Redshift for Data Warehousing,True,133,4.0,26,20,0,2019-02,455.0,8000.0,2019,2,[]
850798,How To Start Your UK Property Portfolio From Scratch,True,411,4.7,86,29,0,2016-05,455.0,3200.0,2016,7,[]
2811459,Oracle Inventory Cloud 2019 Implementation Essentials,True,27,3.33333,6,0,2,2020-02,455.0,1280.0,2020,2,[]
3383788,Complete Front End Web Development Bootcamp 2020,True,61,4.60714,14,120,0,2020-08,455.0,1280.0,2020,8,[]
1918732,Manage and run projects in Vietnam,True,3442,2.875,4,49,0,2018-09,455.0,1920.0,2018,10,[]
3005522,The Complete Unity Game Development Course,True,1879,4.71131,171,100,0,2020-04,455.0,1920.0,2020,7,['unity']
88188,"Learn 5 PLCs in a Day-AB, Siemens, Schneider, Omron & Delta",True,15225,4.37885,3177,256,0,2013-09,455.0,3200.0,2013,11,[]
2611840,SPSS Statistics   Master SPSS  | برنامج الاحصاء,True,4,5.0,1,17,0,2019-10,455.0,1280.0,2019,11,"['spss', 'statistics']"
589342,The Beginners Guide To Learning HTML/HTML5 the right way.,True,12407,4.15,223,19,0,2015-08,0.0,1920.0,2016,1,[]
617606,The Scratch Academy - Entry Level Computer Programming,True,708,4.75,20,25,0,2015-09,455.0,1600.0,2015,9,[]
2083078,Practice Test for Certified GDPR Professional,True,17,3.5,3,0,2,2018-12,455.0,1600.0,2018,12,[]
3400234,Advance Trading - Trade Forex Like a Professional (Level 1),True,1,0.0,0,5,0,2020-08,455.0,6720.0,2020,8,[]
2942778,Project Changes and Closing (PMI - PMP),True,5832,4.09091,17,21,0,2020-04,455.0,1600.0,2020,4,[]
1919542,Mental Health Awareness (Workplace & Personal),True,17,4.64286,7,23,0,2018-09,0.0,3840.0,2018,10,[]
3425016,Business Data Mining Using Python : Discovering Knowledge.,True,1028,5.0,4,24,0,2020-08,455.0,8640.0,2020,8,['python']
1652260,Red Hat Certified Engineer (RHCE),True,2076,2.55,17,50,0,2018-04,455.0,1280.0,2018,8,[]
1383672,"Amazon FBA: Selling On Amazon, Private Label & Amazon PPC",True,4264,2.7,49,34,0,2017-10,455.0,8640.0,2017,11,[]
1700334,JavaScript and ES6 Challenges - Do you know JavaScript?,True,30947,4.4705900000000005,440,46,0,2018-05,455.0,6400.0,2018,5,['javascript']
1690036,Guide to Banking and Money Transactions for Teenagers,True,158,0.0,0,5,0,2018-05,455.0,1280.0,2018,5,[]
1310532,Learn Javascript & HTML5 Canvas - Build A Paint/Drawing App,True,1327,4.3,42,55,2,2017-08,455.0,8640.0,2017,8,"['javascript', 'html5']"
1123752,Parametric Families For Autodesk Revit BIM LOD 200-400,True,712,4.30556,148,30,0,2017-02,455.0,3200.0,2018,10,[]
1486350,All You Need to Know About Service Portal in ServiceNow,True,1781,4.04167,491,28,0,2017-12,455.0,8640.0,2018,1,[]
537878,CFA Corporate Finance Level 2,True,3112,3.7,20,128,0,2015-06,455.0,8640.0,2015,7,[]
